text_i,text_j,cor
Have a vivid imagination.,Am hard to get to know.,-0.017754852807276657
Trust others.,Am hard to get to know.,0.3289896472781323
Complete tasks successfully.,Am hard to get to know.,0.07123553880024812
Get angry easily.,Am hard to get to know.,-0.06823362085787044
Love large parties.,Am hard to get to know.,0.3162036403792364
Believe in the importance of art.,Am hard to get to know.,-0.070219885719405975
Would never cheat on my taxes.,Am hard to get to know.,0.06487092304594318
Like order.,Am hard to get to know.,0.032757884622954245
Often feel blue.,Am hard to get to know.,-0.25173604990860626
Take charge.,Am hard to get to know.,0.16597866317757998
Experience my emotions intensely.,Am hard to get to know.,0.01417418764485413
Make people feel welcome.,Am hard to get to know.,0.3887253881784758
Try to follow the rules.,Am hard to get to know.,0.12025584172534215
Am easily intimidated.,Am hard to get to know.,-0.06997198244546596
Am always busy.,Am hard to get to know.,0.14184876977654648
Prefer variety to routine.,Am hard to get to know.,0.06388433581016276
Am easy to satisfy.,Am hard to get to know.,0.19071082051834853
Go straight for the goal.,Am hard to get to know.,0.11775628364036611
Often eat too much.,Am hard to get to know.,0.024819066923524816
Love excitement.,Am hard to get to know.,0.20941256345855208
Like to solve complex problems.,Am hard to get to know.,-0.0974378291475352
Dislike being the center of attention.,Am hard to get to know.,-0.24356389578163426
Get chores done right away.,Am hard to get to know.,0.08226616076670287
Panic easily.,Am hard to get to know.,-0.032867362214933055
Radiate joy.,Am hard to get to know.,0.396511269763885
Tend to vote for liberal political candidates.,Am hard to get to know.,-0.03923126193395394
Sympathize with the homeless.,Am hard to get to know.,0.05908377507769139
Avoid mistakes.,Am hard to get to know.,-0.0409699298866215
Fear for the worst.,Am hard to get to know.,-0.14943577094108987
Warm up quickly to others.,Am hard to get to know.,0.5018906670856542
Enjoy wild flights of fantasy.,Am hard to get to know.,-0.02260564913082895
Believe that others have good intentions.,Am hard to get to know.,0.25391374239676573
Excel in what I do.,Am hard to get to know.,0.0788118758001016
Get irritated easily.,Am hard to get to know.,-0.1390379210579535
Talk to a lot of different people at parties.,Am hard to get to know.,0.38272927716018146
Like music.,Am hard to get to know.,0.07013206429073521
Stick to the rules.,Am hard to get to know.,0.0673196556669332
Like to tidy up.,Am hard to get to know.,0.10239842713522211
Dislike myself.,Am hard to get to know.,-0.23831870535751679
Try to lead others.,Am hard to get to know.,0.172229106629492
Feel others' emotions.,Am hard to get to know.,0.13884636316208668
Anticipate the needs of others.,Am hard to get to know.,0.1323342739219514
Keep my promises.,Am hard to get to know.,0.0603740666185525
Am afraid that I will do the wrong thing.,Am hard to get to know.,-0.12025071168250222
Am always on the go.,Am hard to get to know.,0.19667629232533496
Like to visit new places.,Am hard to get to know.,0.13564606474568666
Can't stand confrontations.,Am hard to get to know.,-0.034911388682174735
Work hard.,Am hard to get to know.,0.10709277219975806
Don't know why I do some of the things I do.,Am hard to get to know.,-0.06976784280940927
Seek adventure.,Am hard to get to know.,0.12759699495981833
Love to read challenging material.,Am hard to get to know.,-0.13553983282000143
Dislike talking about myself.,Am hard to get to know.,-0.21914809787131045
Am always prepared.,Am hard to get to know.,0.049684372100818025
Become overwhelmed by events.,Am hard to get to know.,-0.08124026704767118
Have a lot of fun.,Am hard to get to know.,0.3483442061077978
Believe that there is no absolute right or wrong.,Am hard to get to know.,-0.04845877635917485
Feel sympathy for those who are worse off than myself.,Am hard to get to know.,0.10320101910693845
Choose my words with care.,Am hard to get to know.,-0.020988458697281602
Am afraid of many things.,Am hard to get to know.,-0.08541155687671118
Feel comfortable around people.,Am hard to get to know.,0.45576414478552557
Love to daydream.,Am hard to get to know.,-0.04332125896185979
Trust what people say.,Am hard to get to know.,0.2594966609160702
Handle tasks smoothly.,Am hard to get to know.,0.11089684447698202
Get upset easily.,Am hard to get to know.,-0.07920518418314575
Enjoy being part of a group.,Am hard to get to know.,0.34746708086056394
See beauty in things that others might not notice.,Am hard to get to know.,-0.007943566924680541
Use flattery to get ahead.,Am hard to get to know.,-0.11300628780184196
Want everything to be just right.,Am hard to get to know.,0.003652819588361968
Am often down in the dumps.,Am hard to get to know.,-0.26602787389020927
Can talk others into doing things.,Am hard to get to know.,0.08674029264844968
Am passionate about causes.,Am hard to get to know.,0.07756177290674228
Love to help others.,Am hard to get to know.,0.22833958138262714
Pay my bills on time.,Am hard to get to know.,0.048798292220842504
Find it difficult to approach others.,Am hard to get to know.,-0.36154119715695726
Do a lot in my spare time.,Am hard to get to know.,0.14622183823442003
Interested in many things.,Am hard to get to know.,0.07358759890252298
Hate to seem pushy.,Am hard to get to know.,0.0035867835567253404
Turn plans into actions.,Am hard to get to know.,0.1543232798859246
Do things I later regret.,Am hard to get to know.,-0.10285244212945581
Love action.,Am hard to get to know.,0.1638183580119424
Have a rich vocabulary.,Am hard to get to know.,-0.10131152582860012
Consider myself an average person.,Am hard to get to know.,0.11321420801268885
Start tasks right away.,Am hard to get to know.,0.10663537489658585
Feel that I'm unable to deal with things.,Am hard to get to know.,-0.16057408682415664
Express childlike joy.,Am hard to get to know.,0.19863068362031033
Believe that criminals should receive help rather than punishment.,Am hard to get to know.,-0.02875061736513759
Value cooperation over competition.,Am hard to get to know.,0.051025049793033066
Stick to my chosen path.,Am hard to get to know.,0.027618578574005206
Get stressed out easily.,Am hard to get to know.,-0.0767186985039124
Act comfortably with others.,Am hard to get to know.,0.4256467921263994
Like to get lost in thought.,Am hard to get to know.,-0.14620619206868138
Believe that people are basically moral.,Am hard to get to know.,0.16012493589901844
Am sure of my ground.,Am hard to get to know.,0.13166098107007174
Am often in a bad mood.,Am hard to get to know.,-0.27743172205363154
Involve others in what I am doing.,Am hard to get to know.,0.37294653075116996
Love flowers.,Am hard to get to know.,0.1255294682526067
Use others for my own ends.,Am hard to get to know.,0.05060876107811815
Love order and regularity.,Am hard to get to know.,0.013094754199293407
Have a low opinion of myself.,Am hard to get to know.,-0.21610737704563074
Seek to influence others.,Am hard to get to know.,0.12937215026723975
Enjoy examining myself and my life.,Am hard to get to know.,0.005071495644305518
Am concerned about others.,Am hard to get to know.,0.17973816536122975
Tell the truth.,Am hard to get to know.,0.07387275981397447
Am afraid to draw attention to myself.,Am hard to get to know.,-0.2645562750219636
Can manage many things at the same time.,Am hard to get to know.,0.06752135773861964
Like to begin new things.,Am hard to get to know.,0.1104676165815967
Have a sharp tongue.,Am hard to get to know.,0.08443213589677487
Plunge into tasks with all my heart.,Am hard to get to know.,0.10240540453465895
Go on binges.,Am hard to get to know.,-0.07586958794222028
Enjoy being part of a loud crowd.,Am hard to get to know.,0.2759681311638011
Can handle a lot of information.,Am hard to get to know.,-0.03184164735479474
Seldom toot my own horn.,Am hard to get to know.,-0.1171457748288343
Get to work at once.,Am hard to get to know.,0.07815827475280694
Can't make up my mind.,Am hard to get to know.,-0.0879285173634975
Laugh my way through life.,Am hard to get to know.,0.17669281947419166
Believe in one true religion.,Am hard to get to know.,-0.14528470395292403
Suffer from others' sorrows.,Am hard to get to know.,0.014401354735626651
Jump into things without thinking.,Am hard to get to know.,-0.020421099632915822
Get caught up in my problems.,Am hard to get to know.,-0.1372342519345382
Cheer people up.,Am hard to get to know.,0.33729668287375536
Indulge in my fantasies.,Am hard to get to know.,-0.013185148927400742
Believe in human goodness.,Am hard to get to know.,0.22717656939219288
Come up with good solutions.,Am hard to get to know.,0.06923111518534429
Lose my temper.,Am hard to get to know.,-0.08718883830395972
Love surprise parties.,Am hard to get to know.,0.2986718327035866
Enjoy the beauty of nature.,Am hard to get to know.,0.019509220268757708
Know how to get around the rules.,Am hard to get to know.,0.07428937553875224
Do things according to a plan.,Am hard to get to know.,0.05006380017352244
Have frequent mood swings.,Am hard to get to know.,-0.17747686030374746
Take control of things.,Am hard to get to know.,0.13142641298844546
Try to understand myself.,Am hard to get to know.,-0.05296957648987767
Have a good word for everyone.,Am hard to get to know.,0.20870644600284738
Listen to my conscience.,Am hard to get to know.,0.04918392914089406
Only feel comfortable with friends.,Am hard to get to know.,-0.3467849544431148
React quickly.,Am hard to get to know.,0.049050066272337246
Prefer to stick with things that I know.,Am hard to get to know.,0.09057144681044636
Contradict others.,Am hard to get to know.,0.17150888801643338
Do more than what's expected of me.,Am hard to get to know.,0.07293481908356655
Love to eat.,Am hard to get to know.,0.0755558297742094
Enjoy being reckless.,Am hard to get to know.,-0.02196863121582078
Enjoy thinking about things.,Am hard to get to know.,-0.07742988929874377
